classification_mode,rt_rule,score_tier,analysis_scope,result_id,hilic_fraction_min,lipid_subclass,lipid_annotation,ms1_feature_id,candidate_rank,match_score,normalized_rt_min,carbon_number,unsaturation,fit_type,fit_r_squared,absolute_rt_residual_min,iup_vertical_shift_min,fit_status,retention_reason
detailed_chain,IUP,low_score_lt_0.50,all_score_fit_low_score_rows,MR6_0006681,20.5-22,SM(d14:1/x:y),SM(d14:1/23:3),F205000123,3,0.36,7.361999999999998,23.0,3.0,Linear,0.9989155924475941,0.026556083650190132,-0.0,,拟合成功且符合IUP，0.2min内点
detailed_chain,IUP,low_score_lt_0.50,all_score_fit_low_score_rows,MR6_0006682,20.5-22,SM(d14:2/x:y),SM(d14:2/23:2),F205000123,3,0.36,7.361999999999998,23.0,2.0,Linear,0.9997140858921356,0.042948717948716464,-0.0,,拟合成功且符合IUP，0.2min内点
detailed_chain,IUP,low_score_lt_0.50,all_score_fit_low_score_rows,MR6_0006683,20.5-22,SM(d14:3/x:y),SM(d14:3/23:1),F205000123,3,0.36,7.361999999999998,23.0,1.0,Linear,0.9990770746075781,0.04354090909090935,-0.0,,拟合成功且符合IUP，0.2min内点
detailed_chain,IUP,low_score_lt_0.50,all_score_fit_low_score_rows,MR6_0006684,20.5-22,SM(d14:4/x:y),SM(d14:4/23:0),F205000123,3,0.36,7.361999999999998,23.0,0.0,Linear,0.9983347285592414,0.0377061769616045,-0.0,,拟合成功且符合IUP，0.2min内点
detailed_chain,IUP,low_score_lt_0.50,all_score_fit_low_score_rows,MR6_0006685,20.5-22,SM(d15:0/x:y),SM(d15:0/22:4),F205000123,3,0.36,7.361999999999998,22.0,4.0,Linear,0.9989155924475941,0.026556083650190132,-0.0,,拟合成功且符合IUP，0.2min内点
detailed_chain,IUP,low_score_lt_0.50,all_score_fit_low_score_rows,MR6_0006686,20.5-22,SM(d15:1/x:y),SM(d15:1/22:3),F205000123,3,0.36,7.361999999999998,22.0,3.0,Linear,0.9989155924475941,0.026556083650190132,-0.0,,拟合成功且符合IUP，0.2min内点
detailed_chain,IUP,low_score_lt_0.50,all_score_fit_low_score_rows,MR6_0006687,20.5-22,SM(d15:2/x:y),SM(d15:2/22:2),F205000123,3,0.45,7.361999999999998,22.0,2.0,Linear,0.9987482893453972,0.05512820512820582,-0.0,,拟合成功且符合IUP，0.2min内点
detailed_chain,IUP,low_score_lt_0.50,all_score_fit_low_score_rows,MR6_0006688,20.5-22,SM(d15:3/x:y),SM(d15:3/22:1),F205000123,3,0.36,7.361999999999998,22.0,1.0,Linear,0.9990890855910788,0.02120238095238136,-0.0,,拟合成功且符合IUP，0.2min内点
detailed_chain,IUP,low_score_lt_0.50,all_score_fit_low_score_rows,MR6_0006691,20.5-22,SM(d17:0/x:y),SM(d17:0/20:4),F205000123,3,0.36,7.361999999999998,20.0,4.0,Linear,0.9984843801872014,0.06352555555555739,-0.0,,拟合成功且符合IUP，0.2min内点
detailed_chain,IUP,low_score_lt_0.50,all_score_fit_low_score_rows,MR6_0006692,20.5-22,SM(d17:2/x:y),SM(d17:2/20:2),F205000123,1,0.45,7.361999999999998,20.0,2.0,Linear,0.9993173721883938,0.05061538461538451,-0.0,,拟合成功且符合IUP，0.2min内点
detailed_chain,IUP,low_score_lt_0.50,all_score_fit_low_score_rows,MR6_0006693,20.5-22,SM(d18:1/x:y),SM(d18:1/19:3),F205000123,1,0.45,7.361999999999998,19.0,3.0,Linear,0.9983974542442531,0.058525943396228186,-0.0,,拟合成功且符合IUP，0.2min内点
detailed_chain,IUP,low_score_lt_0.50,all_score_fit_low_score_rows,MR6_0006695,20.5-22,SM(d19:1/x:y),SM(d19:1/18:3),F205000123,2,0.36,7.361999999999998,18.0,3.0,Linear,0.9995613038307707,0.0022371134020620076,-0.0,,拟合成功且符合IUP，0.2min内点
detailed_chain,IUP,low_score_lt_0.50,all_score_fit_low_score_rows,MR6_0006696,20.5-22,SM(d19:2/x:y),SM(d19:2/18:2),F205000123,1,0.36,7.361999999999998,18.0,2.0,,,,0.0,,点数不足，保留
detailed_chain,IUP,low_score_lt_0.50,all_score_fit_low_score_rows,MR6_0006697,20.5-22,SM(d21:1/x:y),SM(d21:1/16:3),F205000123,1,0.36,7.361999999999998,16.0,3.0,Linear,0.9961307860657835,0.03033333333333399,-0.0,,拟合成功且符合IUP，0.2min内点
detailed_chain,IUP,low_score_lt_0.50,all_score_fit_low_score_rows,MR6_0006698,20.5-22,SM(d25:1/x:y),SM(d25:1/12:3),F205000123,3,0.45,7.361999999999998,12.0,3.0,,,,0.0,,点数不足，保留
detailed_chain,IUP,low_score_lt_0.50,all_score_fit_low_score_rows,MR6_0006699,20.5-22,SM(d25:4/x:y),SM(d25:4/12:0),F205000123,2,0.45,7.361999999999998,12.0,0.0,Linear,0.9995004629119199,0.04725000000000179,-0.0,,拟合成功且符合IUP，0.2min内点
detailed_chain,IUP,low_score_lt_0.50,all_score_fit_low_score_rows,MR6_0006711,20.5-22,LacCer(d17:0/x:y),LacCer(d17:0/23:1),F205000128,3,0.4,7.545000000000002,23.0,1.0,Linear,0.9948357919554033,0.012500000000001066,-0.0,,拟合成功且符合IUP，0.2min内点
detailed_chain,IUP,low_score_lt_0.50,all_score_fit_low_score_rows,MR6_0006717,20.5-22,LacCer(m20:2/x:y),LacCer(m20:2/20:0),F205000129,2,0.38,7.562000000000001,20.0,0.0,Linear,0.9995520525986502,0.01100000000000012,-0.0,,拟合成功且符合IUP，0.2min内点
detailed_chain,IUP,low_score_lt_0.50,all_score_fit_low_score_rows,MR6_0006721,20.5-22,GlcCer(d14:0/x:y),GlcCer(d14:0/22:2),F205000131,3,0.38,7.579000000000001,22.0,2.0,Linear,0.9999965625211404,0.0008974358974356278,-0.0,,拟合成功且符合IUP，0.2min内点
detailed_chain,IUP,low_score_lt_0.50,all_score_fit_low_score_rows,MR6_0006723,20.5-22,GlcCer(d14:2/x:y),GlcCer(d14:2/22:0),F205000131,3,0.38,7.579000000000001,22.0,0.0,Linear,0.9999963842326072,0.004561068702292559,-0.0,,拟合成功且符合IUP，0.2min内点
detailed_chain,IUP,low_score_lt_0.50,all_score_fit_low_score_rows,MR6_0006724,20.5-22,GlcCer(d15:0/x:y),GlcCer(d15:0/21:2),F205000131,3,0.38,7.579000000000001,21.0,2.0,Linear,0.9996443009163621,0.018161764705881822,-0.0,,拟合成功且符合IUP，0.2min内点
detailed_chain,IUP,low_score_lt_0.50,all_score_fit_low_score_rows,MR6_0006726,20.5-22,GlcCer(d15:2/x:y),GlcCer(d15:2/21:0),F205000131,3,0.38,7.579000000000001,21.0,0.0,Linear,0.9999946747021599,0.0016836734693868038,-0.0,,拟合成功且符合IUP，0.2min内点
detailed_chain,IUP,low_score_lt_0.50,all_score_fit_low_score_rows,MR6_0006727,20.5-22,GlcCer(d16:0/x:y),GlcCer(d16:0/20:2),F205000131,3,0.38,7.579000000000001,20.0,2.0,Linear,0.9985298311495484,0.0589999999999975,-0.0,,拟合成功且符合IUP，0.2min内点
detailed_chain,IUP,low_score_lt_0.50,all_score_fit_low_score_rows,MR6_0006728,20.5-22,GlcCer(d16:1/x:y),GlcCer(d16:1/20:1),F205000131,3,0.38,7.579000000000001,20.0,1.0,Linear,0.998472158426046,0.07089215686274208,-0.0,,拟合成功且符合IUP，0.2min内点
detailed_chain,IUP,low_score_lt_0.50,all_score_fit_low_score_rows,MR6_0006729,20.5-22,GlcCer(d17:0/x:y),GlcCer(d17:0/19:2),F205000131,2,0.38,7.579000000000001,19.0,2.0,Linear,0.9996647555235729,0.06102678571428388,-0.0,,拟合成功且符合IUP，0.2min内点
detailed_chain,IUP,low_score_lt_0.50,all_score_fit_low_score_rows,MR6_0006736,20.5-22,GlcCer(t20:2/x:y),GlcCer(t20:2/18:2),F205000133,3,0.4,7.594999999999999,18.0,2.0,Linear,0.9953450175530028,0.05499999999999883,-0.0,,拟合成功且符合IUP，0.2min内点
detailed_chain,IUP,low_score_lt_0.50,all_score_fit_low_score_rows,MR6_0006739,20.5-22,GlcCer(t22:0/x:y),GlcCer(t22:0/16:4),F205000133,2,0.4,7.594999999999999,16.0,4.0,,,,0.0,,点数不足，保留
detailed_chain,IUP,low_score_lt_0.50,all_score_fit_low_score_rows,MR6_0006741,20.5-22,GlcCer(t24:4/x:y),GlcCer(t24:4/14:0),F205000133,2,0.4,7.594999999999999,14.0,0.0,Linear,0.9999251254627696,0.00416666666666643,-0.0,,拟合成功且符合IUP，0.2min内点
detailed_chain,IUP,low_score_lt_0.50,all_score_fit_low_score_rows,MR6_0006742,20.5-22,SM(t18:0/x:y),SM(t18:0/19:0),F205000134,1,0.38,7.6789999999999985,19.0,0.0,Quadratic,0.9991199762235115,0.028599539450818945,-0.0,,拟合成功且符合IUP，0.2min内点
detailed_chain,IUP,low_score_lt_0.50,all_score_fit_low_score_rows,MR6_0006748,20.5-22,SM(d17:0/x:y),SM(d17:0/18:0),F205000136,1,0.36,7.695,18.0,0.0,Linear,0.9995875107821206,0.04542650602409726,-0.0,,拟合成功且符合IUP，0.2min内点
detailed_chain,IUP,low_score_lt_0.50,all_score_fit_low_score_rows,MR6_0006749,20.5-22,SM(d18:0/x:y),SM(d18:0/17:0),F205000136,2,0.36,7.695,17.0,0.0,Linear,0.9996290043705431,0.04272048192771205,-0.0,,拟合成功且符合IUP，0.2min内点
detailed_chain,IUP,low_score_lt_0.50,all_score_fit_low_score_rows,MR6_0006750,20.5-22,SM(d22:0/x:y),SM(d22:0/13:0),F205000136,1,0.36,7.695,13.0,0.0,Linear,0.9996314508549285,0.042872289156625776,-0.0,,拟合成功且符合IUP，0.2min内点
detailed_chain,IUP,low_score_lt_0.50,all_score_fit_low_score_rows,MR6_0006751,20.5-22,SM(d23:0/x:y),SM(d23:0/12:0),F205000136,2,0.36,7.695,12.0,0.0,Linear,0.9999618844336066,0.02760934182590269,-0.0,,拟合成功且符合IUP，0.2min内点
detailed_chain,IUP,low_score_lt_0.50,all_score_fit_low_score_rows,MR6_0006767,20.5-22,LacCer(m24:0/x:y),LacCer(m24:0/18:3),F205000137,2,0.38,7.695,18.0,3.0,,,,0.0,,点数不足，保留
detailed_chain,IUP,low_score_lt_0.50,all_score_fit_low_score_rows,MR6_0006781,20.5-22,LacCer(d20:1/x:y),LacCer(d20:1/22:1),F205000138,3,0.4,7.693,22.0,1.0,,,,0.0,,点数不足，保留
detailed_chain,IUP,low_score_lt_0.50,all_score_fit_low_score_rows,MR6_0006782,20.5-22,LacCer(d21:2/x:y),LacCer(d21:2/21:0),F205000138,3,0.4,7.693,21.0,0.0,,,,0.0,,点数不足，保留
detailed_chain,IUP,low_score_lt_0.50,all_score_fit_low_score_rows,MR6_0006789,20.5-22,GM2(d16:0/x:y),GM2(d16:0/26:2),F205000139,3,0.38,7.695,26.0,2.0,,,,0.0,,点数不足，保留
detailed_chain,IUP,low_score_lt_0.50,all_score_fit_low_score_rows,MR6_0006794,20.5-22,GM2(d20:2/x:y),GM2(d20:2/22:0),F205000139,2,0.44,7.695,22.0,0.0,,,,0.0,,点数不足，保留
detailed_chain,IUP,low_score_lt_0.50,all_score_fit_low_score_rows,MR6_0006796,20.5-22,SM(t15:3/x:y),SM(t15:3/22:2),F205000140,2,0.46,7.728999999999999,22.0,2.0,,,,0.0,,点数不足，保留
detailed_chain,IUP,low_score_lt_0.50,all_score_fit_low_score_rows,MR6_0006799,20.5-22,SM(t22:2/x:y),SM(t22:2/15:3),F205000140,2,0.46,7.728999999999999,15.0,3.0,,,,0.0,,点数不足，保留
detailed_chain,IUP,low_score_lt_0.50,all_score_fit_low_score_rows,MR6_0006800,20.5-22,SM(t25:1/x:y),SM(t25:1/12:4),F205000140,3,0.46,7.728999999999999,12.0,4.0,,,,0.0,,点数不足，保留
detailed_chain,IUP,low_score_lt_0.50,all_score_fit_low_score_rows,MR6_0006802,20.5-22,SM(d14:1/x:y),SM(d14:1/24:3),F205000141,3,0.45,7.728999999999999,24.0,3.0,Linear,0.9989155924475941,0.07136359315589402,-0.0,,拟合成功且符合IUP，0.2min内点
detailed_chain,IUP,low_score_lt_0.50,all_score_fit_low_score_rows,MR6_0006803,20.5-22,SM(d14:3/x:y),SM(d14:3/24:1),F205000141,3,0.45,7.728999999999999,24.0,1.0,Linear,0.9990770746075781,0.08709393939393983,-0.0,,拟合成功且符合IUP，0.2min内点
detailed_chain,IUP,low_score_lt_0.50,all_score_fit_low_score_rows,MR6_0006804,20.5-22,SM(d14:4/x:y),SM(d14:4/24:0),F205000141,3,0.45,7.728999999999999,24.0,0.0,Linear,0.9983347285592414,0.08413856427378974,-0.0,,拟合成功且符合IUP，0.2min内点
detailed_chain,IUP,low_score_lt_0.50,all_score_fit_low_score_rows,MR6_0006805,20.5-22,SM(d15:0/x:y),SM(d15:0/23:4),F205000141,3,0.45,7.728999999999999,23.0,4.0,Linear,0.9989155924475941,0.07136359315589225,-0.0,,拟合成功且符合IUP，0.2min内点
detailed_chain,IUP,low_score_lt_0.50,all_score_fit_low_score_rows,MR6_0006806,20.5-22,SM(d15:1/x:y),SM(d15:1/23:3),F205000141,3,0.45,7.728999999999999,23.0,3.0,Linear,0.9989155924475941,0.07136359315589225,-0.0,,拟合成功且符合IUP，0.2min内点
detailed_chain,IUP,low_score_lt_0.50,all_score_fit_low_score_rows,MR6_0006807,20.5-22,SM(d15:2/x:y),SM(d15:2/23:2),F205000141,3,0.45,7.728999999999999,23.0,2.0,Linear,0.9987482893453972,0.09715136476426878,-0.0,,拟合成功且符合IUP，0.2min内点
detailed_chain,IUP,low_score_lt_0.50,all_score_fit_low_score_rows,MR6_0006808,20.5-22,SM(d15:3/x:y),SM(d15:3/23:1),F205000141,3,0.45,7.728999999999999,23.0,1.0,Linear,0.9990890855910788,0.06526515151515078,-0.0,,拟合成功且符合IUP，0.2min内点
detailed_chain,IUP,low_score_lt_0.50,all_score_fit_low_score_rows,MR6_0006810,20.5-22,SM(d17:1/x:y),SM(d17:1/21:3),F205000141,3,0.36,7.728999999999999,21.0,3.0,Linear,0.9994064446282417,0.10066370106761369,-0.0,,拟合成功且符合IUP，0.2min内点
detailed_chain,IUP,low_score_lt_0.50,all_score_fit_low_score_rows,MR6_0006811,20.5-22,SM(d18:1/x:y),SM(d18:1/20:3),F205000141,1,0.45,7.728999999999999,20.0,3.0,Linear,0.9983974542442531,0.09508490566037864,-0.0,,拟合成功且符合IUP，0.2min内点
detailed_chain,IUP,low_score_lt_0.50,all_score_fit_low_score_rows,MR6_0006812,20.5-22,SM(d19:0/x:y),SM(d19:0/19:4),F205000141,2,0.36,7.728999999999999,19.0,4.0,Linear,0.9985499507411316,0.09862500000000018,-0.0,,拟合成功且符合IUP，0.2min内点
detailed_chain,IUP,low_score_lt_0.50,all_score_fit_low_score_rows,MR6_0006813,20.5-22,SM(d26:1/x:y),SM(d26:1/12:3),F205000141,3,0.36,7.728999999999999,12.0,3.0,Linear,0.9998028000396102,0.013904761904763419,-0.0,,拟合成功且符合IUP，0.2min内点
detailed_chain,IUP,low_score_lt_0.50,all_score_fit_low_score_rows,MR6_0006819,20.5-22,SM(d17:0/x:y),SM(d17:0/21:4),F205000143,3,0.45,7.829000000000001,21.0,4.0,Linear,0.9984843801872014,0.0010622222222220756,-0.0,,拟合成功且符合IUP，0.2min内点
detailed_chain,IUP,low_score_lt_0.50,all_score_fit_low_score_rows,MR6_0006820,20.5-22,SM(d17:1/x:y),SM(d17:1/21:3),F205000143,2,0.36,7.829000000000001,21.0,3.0,Linear,0.9994064446282417,0.0006637010676122657,-0.0,,拟合成功且符合IUP，0.2min内点
detailed_chain,IUP,low_score_lt_0.50,all_score_fit_low_score_rows,MR6_0006824,20.5-22,SM(d19:1/x:y),SM(d19:1/19:3),F205000143,2,0.36,7.829000000000001,19.0,3.0,Linear,0.9995613038307707,0.04511340206185732,-0.0,,拟合成功且符合IUP，0.2min内点
detailed_chain,IUP,low_score_lt_0.50,all_score_fit_low_score_rows,MR6_0006826,20.5-22,SM(d20:3/x:y),SM(d20:3/18:1),F205000143,3,0.45,7.829000000000001,18.0,1.0,Linear,0.9996129346550682,0.10284615384615492,-0.0,,拟合成功且符合IUP，0.2min内点
detailed_chain,IUP,low_score_lt_0.50,all_score_fit_low_score_rows,MR6_0006829,20.5-22,SM(d23:0/x:y),SM(d23:0/15:4),F205000143,3,0.36,7.829000000000001,15.0,4.0,Linear,0.999925988942348,0.006166666666667098,-0.0,,拟合成功且符合IUP，0.2min内点
detailed_chain,IUP,low_score_lt_0.50,all_score_fit_low_score_rows,MR6_0006830,20.5-22,SM(d24:4/x:y),SM(d24:4/14:0),F205000143,3,0.45,7.829000000000001,14.0,0.0,Linear,0.9999758862539837,0.01049999999999951,-0.0,,拟合成功且符合IUP，0.2min内点
detailed_chain,IUP,low_score_lt_0.50,all_score_fit_low_score_rows,MR6_0006840,20.5-22,GlcCer(d18:0/x:y),GlcCer(d18:0/18:1),F205000146,1,0.38,7.844999999999999,18.0,1.0,Linear,0.9997210430111443,0.008351351351351788,-0.0,,拟合成功且符合IUP，0.2min内点
detailed_chain,IUP,low_score_lt_0.50,all_score_fit_low_score_rows,MR6_0006843,20.5-22,GlcCer(d19:1/x:y),GlcCer(d19:1/17:0),F205000146,2,0.38,7.844999999999999,17.0,0.0,Linear,0.9998465239747018,0.00747014925373346,-0.0,,拟合成功且符合IUP，0.2min内点
detailed_chain,IUP,low_score_lt_0.50,all_score_fit_low_score_rows,MR6_0006846,20.5-22,GlcCer(d18:1/x:y),GlcCer(d18:1/20:3),F205000147,1,0.38,7.879000000000001,20.0,3.0,Linear,0.9999547672662887,6.906077349100315e-06,-0.0,,拟合成功且符合IUP，0.2min内点
detailed_chain,IUP,low_score_lt_0.50,all_score_fit_low_score_rows,MR6_0006872,20.5-22,SM(d14:0/x:y),SM(d14:0/24:2),F205000155,1,0.36,8.029,24.0,2.0,Linear,0.9991217717596945,0.022469298245614056,-0.0,,拟合成功且符合IUP，0.2min内点
detailed_chain,IUP,low_score_lt_0.50,all_score_fit_low_score_rows,MR6_0006873,20.5-22,SM(d14:1/x:y),SM(d14:1/24:1),F205000155,1,0.36,8.029,24.0,1.0,Linear,0.9991126373694431,0.022001461988303106,-0.0,,拟合成功且符合IUP，0.2min内点
detailed_chain,IUP,low_score_lt_0.50,all_score_fit_low_score_rows,MR6_0006874,20.5-22,SM(d14:2/x:y),SM(d14:2/24:0),F205000155,1,0.36,8.029,24.0,0.0,Linear,0.998018034646565,0.023931773879143137,-0.0,,拟合成功且符合IUP，0.2min内点
detailed_chain,IUP,low_score_lt_0.50,all_score_fit_low_score_rows,MR6_0006875,20.5-22,SM(d15:0/x:y),SM(d15:0/23:2),F205000155,1,0.36,8.029,23.0,2.0,Linear,0.9991126373694432,0.022001461988304882,-0.0,,拟合成功且符合IUP，0.2min内点
detailed_chain,IUP,low_score_lt_0.50,all_score_fit_low_score_rows,MR6_0006876,20.5-22,SM(d15:1/x:y),SM(d15:1/23:1),F205000155,1,0.36,8.029,23.0,1.0,Linear,0.9990961718447384,0.021533625730993933,-0.0,,拟合成功且符合IUP，0.2min内点
detailed_chain,IUP,low_score_lt_0.50,all_score_fit_low_score_rows,MR6_0006877,20.5-22,SM(d15:2/x:y),SM(d15:2/23:0),F205000155,1,0.36,8.029,23.0,0.0,Linear,0.998018034646565,0.023931773879143137,-0.0,,拟合成功且符合IUP，0.2min内点
detailed_chain,IUP,low_score_lt_0.50,all_score_fit_low_score_rows,MR6_0006878,20.5-22,SM(d16:0/x:y),SM(d16:0/22:2),F205000155,1,0.36,8.029,22.0,2.0,Linear,0.9979048739919256,0.004038080333854666,-0.0,,拟合成功且符合IUP，0.2min内点
detailed_chain,IUP,low_score_lt_0.50,all_score_fit_low_score_rows,MR6_0006879,20.5-22,SM(d16:1/x:y),SM(d16:1/22:1),F205000155,1,0.36,8.029,22.0,1.0,Linear,0.9980917677136881,0.017681818181818798,-0.0,,拟合成功且符合IUP，0.2min内点
detailed_chain,IUP,low_score_lt_0.50,all_score_fit_low_score_rows,MR6_0006880,20.5-22,SM(d16:2/x:y),SM(d16:2/22:0),F205000155,1,0.36,8.029,22.0,0.0,Linear,0.9991126373694432,0.022001461988304882,-0.0,,拟合成功且符合IUP，0.2min内点
detailed_chain,IUP,low_score_lt_0.50,all_score_fit_low_score_rows,MR6_0006881,20.5-22,SM(d17:0/x:y),SM(d17:0/21:2),F205000155,1,0.45,8.029,21.0,2.0,Linear,0.9987473280815813,0.008649397590360763,-0.0,,拟合成功且符合IUP，0.2min内点
detailed_chain,IUP,low_score_lt_0.50,all_score_fit_low_score_rows,MR6_0006882,20.5-22,SM(d18:0/x:y),SM(d18:0/20:2),F205000155,1,0.45,8.029,20.0,2.0,Quadratic,0.9990697485851848,0.007952033420576043,-0.0,,拟合成功且符合IUP，0.2min内点
detailed_chain,IUP,low_score_lt_0.50,all_score_fit_low_score_rows,MR6_0006883,20.5-22,SM(d18:1/x:y),SM(d18:1/20:1),F205000155,1,0.45,8.029,20.0,1.0,Linear,0.9977138429753346,0.009454276492739666,-0.0,,拟合成功且符合IUP，0.2min内点
detailed_chain,IUP,low_score_lt_0.50,all_score_fit_low_score_rows,MR6_0006885,20.5-22,SM(d19:2/x:y),SM(d19:2/19:0),F205000155,3,0.45,8.029,19.0,0.0,Linear,0.9981514162684191,0.003895833333334764,-0.0,,拟合成功且符合IUP，0.2min内点
detailed_chain,IUP,low_score_lt_0.50,all_score_fit_low_score_rows,MR6_0006886,20.5-22,SM(d20:0/x:y),SM(d20:0/18:2),F205000155,3,0.36,8.029,18.0,2.0,Linear,0.9935640044994375,0.10182857142857227,-0.0,,拟合成功且符合IUP，0.2min内点
detailed_chain,IUP,low_score_lt_0.50,all_score_fit_low_score_rows,MR6_0006887,20.5-22,SM(d20:1/x:y),SM(d20:1/18:1),F205000155,2,0.45,8.029,18.0,1.0,Linear,0.9987420310399261,0.0054779411764727115,-0.0,,拟合成功且符合IUP，0.2min内点
detailed_chain,IUP,low_score_lt_0.50,all_score_fit_low_score_rows,MR6_0006925,20.5-22,SM(t16:0/x:y),SM(t16:0/22:0),F205000160,2,0.38,8.111999999999998,22.0,0.0,Linear,0.9994655646362859,0.034000877192983836,-0.0,,拟合成功且符合IUP，0.2min内点
detailed_chain,IUP,low_score_lt_0.50,all_score_fit_low_score_rows,MR6_0006926,20.5-22,SM(t18:0/x:y),SM(t18:0/20:0),F205000160,1,0.46,8.111999999999998,20.0,0.0,Quadratic,0.9991199762235115,0.020361053180394606,-0.0,,拟合成功且符合IUP，0.2min内点
detailed_chain,IUP,low_score_lt_0.50,all_score_fit_low_score_rows,MR6_0006937,20.5-22,SM(t18:0/x:y),SM(t18:0/22:3),F205000161,1,0.46,8.111999999999998,22.0,3.0,,,,0.0,,点数不足，保留
detailed_chain,IUP,low_score_lt_0.50,all_score_fit_low_score_rows,MR6_0006938,20.5-22,SM(d14:0/x:y),SM(d14:0/22:0),F205000162,1,0.45,8.129000000000001,22.0,0.0,Linear,0.9997494625484985,0.03496345029239656,-0.0,,拟合成功且符合IUP，0.2min内点
detailed_chain,IUP,low_score_lt_0.50,all_score_fit_low_score_rows,MR6_0006939,20.5-22,SM(d15:0/x:y),SM(d15:0/21:0),F205000162,1,0.45,8.129000000000001,21.0,0.0,Linear,0.9997485508143695,0.033884502923974935,-0.0,,拟合成功且符合IUP，0.2min内点
detailed_chain,IUP,low_score_lt_0.50,all_score_fit_low_score_rows,MR6_0006940,20.5-22,SM(d16:0/x:y),SM(d16:0/20:0),F205000162,1,0.45,8.129000000000001,20.0,0.0,Linear,0.9997451251464483,0.034217836257308676,-0.0,,拟合成功且符合IUP，0.2min内点
detailed_chain,IUP,low_score_lt_0.50,all_score_fit_low_score_rows,MR6_0006941,20.5-22,SM(d17:0/x:y),SM(d17:0/19:0),F205000162,1,0.45,8.129000000000001,19.0,0.0,Linear,0.9995875107821206,0.028615662650601337,-0.0,,拟合成功且符合IUP，0.2min内点
detailed_chain,IUP,low_score_lt_0.50,all_score_fit_low_score_rows,MR6_0006943,20.5-22,SM(d19:0/x:y),SM(d19:0/17:0),F205000162,1,0.45,8.129000000000001,17.0,0.0,Linear,0.9997485508143695,0.033884502923974935,-0.0,,拟合成功且符合IUP，0.2min内点
detailed_chain,IUP,low_score_lt_0.50,all_score_fit_low_score_rows,MR6_0006944,20.5-22,SM(d20:0/x:y),SM(d20:0/16:0),F205000162,1,0.45,8.129000000000001,16.0,0.0,Linear,0.9998100312152778,0.033991578947368595,-0.0,,拟合成功且符合IUP，0.2min内点
detailed_chain,IUP,low_score_lt_0.50,all_score_fit_low_score_rows,MR6_0006945,20.5-22,SM(d21:0/x:y),SM(d21:0/15:0),F205000162,1,0.45,8.129000000000001,15.0,0.0,Linear,0.9997474703952418,0.03370467836257163,-0.0,,拟合成功且符合IUP，0.2min内点
detailed_chain,IUP,low_score_lt_0.50,all_score_fit_low_score_rows,MR6_0006946,20.5-22,SM(d22:0/x:y),SM(d22:0/14:0),F205000162,1,0.45,8.129000000000001,14.0,0.0,Linear,0.9996314508549285,0.02665180722891236,-0.0,,拟合成功且符合IUP，0.2min内点
detailed_chain,IUP,low_score_lt_0.50,all_score_fit_low_score_rows,MR6_0006947,20.5-22,SM(d23:0/x:y),SM(d23:0/13:0),F205000162,1,0.45,8.129000000000001,13.0,0.0,Linear,0.9999618844336066,0.014454352441614304,-0.0,,拟合成功且符合IUP，0.2min内点
detailed_chain,IUP,low_score_lt_0.50,all_score_fit_low_score_rows,MR6_0006954,20.5-22,SM(d18:1/x:y),SM(d18:1/19:0),F205000166,1,0.36,8.195,19.0,0.0,Linear,0.9981594137837351,0.048998477350590264,-0.0,,拟合成功且符合IUP，0.2min内点
detailed_chain,IUP,low_score_lt_0.50,all_score_fit_low_score_rows,MR6_0006955,20.5-22,SM(d19:0/x:y),SM(d19:0/18:1),F205000166,1,0.36,8.195,18.0,1.0,Linear,0.9986480568437396,0.061598870056498,-0.0,,拟合成功且符合IUP，0.2min内点
detailed_chain,IUP,low_score_lt_0.50,all_score_fit_low_score_rows,MR6_0006956,20.5-22,SM(d19:1/x:y),SM(d19:1/18:0),F205000166,2,0.36,8.195,18.0,0.0,Linear,0.9983385676915029,0.02816666666666734,-0.0,,拟合成功且符合IUP，0.2min内点
